SERVICE REQUEST TYPE,SERVICE REQUEST NUMBER,DATE SERVICE REQUEST WAS RECEIVED,"LOCATION OF BUILDING ON THE LOT (IF GARAGE, CHANGE TYPE CODE TO BGD).",IS THE BUILDING DANGEROUS OR HAZARDOUS?,IS BUILDING OPEN OR BOARDED?,"IF THE BUILDING IS OPEN, WHERE IS THE ENTRY POINT?",IS THE BUILDING CURRENTLY VACANT OR OCCUPIED?,IS THE BUILDING VACANT DUE TO FIRE?,"ANY PEOPLE USING PROPERTY? (HOMELESS, CHILDEN, GANGS)",ADDRESS STREET NUMBER,ADDRESS STREET DIRECTION,ADDRESS STREET NAME,ADDRESS STREET SUFFIX,ZIP CODE,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,LATITUDE,LONGITUDE,Location
Vacant/Abandoned Building,17-05800628,08/31/2017,Front,,Open,FRONT & REAR,Vacant,false,false,5827,S,PRAIRIE,AVE,60637,1179036.01890463,1866438.21927314,20,2,40,41.78879948987922,-87.61907399713098,"(41.78879948987922, -87.61907399713098)"
Vacant/Abandoned Building,17-05811184,08/31/2017,Front,,Open,,Vacant,false,false,1506,S,KOSTNER,AVE,60623,1147297.6118818,1892304.99380953,24,10,29,41.86044621251045,-87.73478784839969,"(41.86044621251045, -87.73478784839969)"
Vacant/Abandoned Building,17-05816889,08/31/2017,Rear,,Open,REAR COACH HOUSE - DOORS,Vacant,true,true,4858,S,MAY,ST,60609,1169472.17996673,1872587.76998466,20,9,61,41.8058872243415,-87.6539629226505,"(41.8058872243415, -87.6539629226505)"
Vacant/Abandoned Building,17-05815591,08/31/2017,Front,,Open,REAR,Vacant,false,false,2612,W,CORTEZ,ST,60622,1158794.91709829,1906889.1074681,1,12,24,41.90023868360387,-87.69218393009199,"(41.90023868360387, -87.69218393009199)"
Vacant/Abandoned Building,17-05819821,08/31/2017,Front,,Open,"2ND FL WINDOWS, 1ST FL FRONT PICTURE WINDOW, REAR ENCLOSED PORCH AREA",Vacant,false,false,5048,W,ERIE,ST,60644,1142586.57368732,1903849.58757906,37,15,25,41.8922148559212,-87.75179400089621,"(41.8922148559212, -87.75179400089621)"
Vacant/Abandoned Building,17-05804751,08/31/2017,,,,,,,,915,W,86TH,ST,60620,1171653.360131,1847810.02601094,21,6,71,41.737846530084745,-87.64668872874542,"(41.737846530084745, -87.64668872874542)"
Vacant/Abandoned Building,17-05807172,08/31/2017,Front,,Open,FRONT,Vacant,false,false,8223,S,MORGAN,ST,60620,1171077.37008921,1850297.38778419,21,6,71,41.74468478081296,-87.64872650887567,"(41.74468478081296, -87.64872650887567)"
Vacant/Abandoned Building,17-05804909,08/31/2017,Front,,Open,,Vacant,true,true,5945,S,UNION,AVE,60621,1172651.43489693,1865427.50308963,20,7,68,41.78616913893617,-87.64251368669292,"(41.78616913893617, -87.64251368669292)"
Vacant/Abandoned Building,17-05823409,08/31/2017,Rear,,Boarded,,Vacant,false,false,10105,S,LAFAYETTE,AVE,60628,1177706.35613139,1837966.25267479,9,5,49,41.71069926869263,-87.62480903857319,"(41.71069926869263, -87.62480903857319)"
Vacant/Abandoned Building,17-05811326,08/31/2017,Front,,Boarded,,Vacant,true,false,10814,S,INDIANA,AVE,60628,1179497.76969675,1833302.30788182,9,5,49,41.697860132627916,-87.61839036392446,"(41.697860132627916, -87.61839036392446)"
Vacant/Abandoned Building,17-05811699,08/31/2017,Front,,Open,,Vacant,false,false,9718,S,JEFFERY,AVE,60617,1191209.89220855,1840925.03012119,7,4,51,41.718502914911475,-87.57526163985102,"(41.718502914911475, -87.57526163985102)"
Vacant/Abandoned Building,17-05826916,08/31/2017,Front,,Open,REAR AND FRONT,Vacant,false,true,1427,S,SPAULDING,AVE,60623,1154595.53136659,1892940.72330713,24,10,29,41.86204798763191,-87.70798179792583,"(41.86204798763191, -87.70798179792583)"
Vacant/Abandoned Building,17-05848631,09/01/2017,Rear,,Open,REAR,Vacant,false,false,7624,S,DREXEL,AVE,60619,1183552.77076708,1854648.92100926,8,6,69,41.75634438647538,-87.60287998027778,"(41.75634438647538, -87.60287998027778)"
Vacant/Abandoned Building,17-05841323,09/01/2017,,,,,,,,9358,S,PEORIA,ST,60620,1171961.58292529,1842693.38352465,21,22,73,41.72379899643582,-87.64570923995653,"(41.72379899643582, -87.64570923995653)"
Vacant/Abandoned Building,17-05847497,09/01/2017,Garage,,Open,GARAGE,Vacant,false,false,8047,S,PEORIA,ST,60620,1171705.63480768,1851480.45588498,21,6,71,41.747917536817695,-87.64638985910412,"(41.747917536817695, -87.64638985910412)"
Vacant/Abandoned Building,17-05850916,09/01/2017,Front,,Open,,Vacant,false,false,9428,S,MAY,ST,60620,1170312.24308194,1842266.47341647,21,22,73,41.72266348647795,-87.65176306013788,"(41.72266348647795, -87.65176306013788)"
Vacant/Abandoned Building,17-05833439,09/01/2017,Front,,Open,FRONT AND BACK DOOR TAKEN OFF,Vacant,false,true,11745,S,UNION,AVE,60628,1173575.16271861,1826980.64070278,34,5,53,41.68064535578971,-87.64026197693839,"(41.68064535578971, -87.64026197693839)"
Vacant/Abandoned Building,17-05839479,09/01/2017,Front,,Open,FRONT DOOR MISSING,Vacant,false,false,6343,S,MARSHFIELD,AVE,60636,1166417.59748868,1862639.50997243,16,7,67,41.77865370526648,-87.66544944245707,"(41.77865370526648, -87.66544944245707)"
Vacant/Abandoned Building,17-05837147,09/01/2017,,,,,,,,1046,W,61ST,ST,60621,1170289.56178977,1864360.63516848,16,7,68,41.7832932771064,-87.65120450552442,"(41.7832932771064, -87.65120450552442)"
Vacant/Abandoned Building,17-05839445,09/01/2017,Front,,Boarded,FRONT,Vacant,false,true,318,W,112TH,PL,60628,1176125.16277257,1830325.78182197,34,5,49,41.689768264138785,-87.63082789526821,"(41.689768264138785, -87.63082789526821)"
Vacant/Abandoned Building,17-05834915,09/01/2017,,,,,,,,6600,S,KEATING,AVE,60629,1145849.40439463,1860422.80840562,13,8,64,41.77298432662692,-87.74091077774956,"(41.77298432662692, -87.74091077774956)"
Vacant/Abandoned Building,17-05854971,09/02/2017,Front,,Open,FRONT,Vacant,false,true,8137,S,LANGLEY,AVE,60619,1182310.28697249,1851198.41500613,6,6,44,41.74690468856601,-87.60754005698091,"(41.74690468856601, -87.60754005698091)"
Vacant/Abandoned Building,17-05859507,09/02/2017,Front,,Open,SIDE WINDOW,Vacant,false,true,6643,S,GREEN,ST,60621,1171781.21018875,1860797.63402516,6,7,68,41.77348338401436,-87.64584007264634,"(41.77348338401436, -87.64584007264634)"
Vacant/Abandoned Building,17-05863540,09/02/2017,Front,,Open,FRONT AND REAR,Vacant,false,false,7347,S,CHAMPLAIN,AVE,60619,1181835.72347367,1856440.96231693,6,3,69,41.76130176861304,-87.60911725851315,"(41.76130176861304, -87.60911725851315)"
Vacant/Abandoned Building,17-05857998,09/02/2017,Rear,,Open,SIDE WINDOW OPEN,Vacant,false,false,308,W,60TH,ST,60621,1175228.55789415,1865169.14477406,20,7,68,41.785402967501476,-87.63307242966668,"(41.785402967501476, -87.63307242966668)"
Vacant/Abandoned Building,17-05858001,09/02/2017,Front,,Open,FRONT DOOR OPEN,Vacant,false,false,5954,S,PRINCETON,AVE,60621,1175309.37842133,1865396.70587363,20,7,68,41.78602561253519,-87.63276930834004,"(41.78602561253519, -87.63276930834004)"
Vacant/Abandoned Building,17-05860763,09/02/2017,Front,,Open,FRONT AND THE GARAGE,Vacant,false,false,11518,S,JUSTINE,ST,60643,1168068.6600724,1828344.34783252,34,5,53,41.68450738775794,-87.66037953504028,"(41.68450738775794, -87.66037953504028)"
Vacant/Abandoned Building,17-05858399,09/02/2017,Front,,Open,FRONT ENTRY DOOR,Vacant,false,false,1144,W,65TH,ST,60621,1169709.31811897,1861692.99781632,16,7,68,41.77598557104605,-87.65340920346983,"(41.77598557104605, -87.65340920346983)"
Vacant/Abandoned Building,17-05858863,09/02/2017,,,,,,,,6030,S,JUSTINE,ST,60636,1167037.20392814,1864736.38233258,16,7,67,41.78439455701378,-87.66311800238918,"(41.78439455701378, -87.66311800238918)"
Vacant/Abandoned Building,17-05858381,09/02/2017,Front,,Open,SIDE WINDOWS AND REAR DOOR,Vacant,false,false,6643,S,RACINE,AVE,60636,1169464.32020325,1860735.36001172,16,7,68,41.7733630068261,-87.6543350626444,"(41.7733630068261, -87.6543350626444)"
Vacant/Abandoned Building,17-05870900,09/03/2017,Front,,Open,FRONT,Vacant,false,false,652,N,ST LOUIS,AVE,60624,1152931.28760492,1904128.80477024,27,11,23,41.89278237621397,-87.71379455968565,"(41.89278237621397, -87.71379455968565)"
Vacant/Abandoned Building,17-05866453,09/03/2017,Front,,Open,FRONT DOOR OPEN AND WINDOWS BROKEN OUT,Vacant,false,true,6646,S,HONORE,ST,60636,1165158.79369663,1860603.13751942,15,7,67,41.77309236745301,-87.67012188900635,"(41.77309236745301, -87.67012188900635)"
Vacant/Abandoned Building,17-05867349,09/03/2017,Front,,Open,FRONT AND BACK,Vacant,false,true,145,E,111TH,ST,60628,1179251.76998247,1831395.84891118,9,5,49,41.6926341406351,-87.61934894194185,"(41.6926341406351, -87.61934894194185)"
Vacant/Abandoned Building,17-05882771,09/04/2017,Front,,Open,ALL AROUND,Vacant,false,true,1239,N,PULASKI,RD,60651,1149489.89170462,1908084.75232633,37,25,23,41.9037053949818,-87.7263307585604,"(41.9037053949818, -87.7263307585604)"
Vacant/Abandoned Building,17-05898661,09/05/2017,Front,,Open,,Vacant,false,false,344,W,100TH,PL,60628,1175800.70131184,1838285.18257546,9,5,49,41.71161727492663,-87.63177838204373,"(41.71161727492663, -87.63177838204373)"
Vacant/Abandoned Building,17-05895065,09/05/2017,Front,,Open,FRONT,Vacant,true,true,6533,S,SEELEY,AVE,60636,1163819.47118808,1861319.13939559,16,7,67,41.77508541058397,-87.67501143868766,"(41.77508541058397, -87.67501143868766)"
Vacant/Abandoned Building,17-05895076,09/05/2017,Front,,Open,FRONT,Vacant,true,true,6535,S,SEELEY,AVE,60636,1163819.87118808,1861305.73939559,16,7,67,41.77504863077685,-87.67501034837107,"(41.77504863077685, -87.67501034837107)"
Vacant/Abandoned Building,17-05900689,09/05/2017,Front,,Open,BACK DOOR HAS BEEN KICKED OPEN,Vacant,false,true,7137,S,PRAIRIE,AVE,60619,1179275.13402374,1857754.10917017,6,3,69,41.76496395844763,-87.61846194751601,"(41.76496395844763, -87.61846194751601)"
Vacant/Abandoned Building,17-05894095,09/05/2017,,,,,,,,8521,S,ABERDEEN,ST,60620,1170472.64930811,1848302.68991851,21,6,71,41.739224237521306,-87.65100023745664,"(41.739224237521306, -87.65100023745664)"
Vacant/Abandoned Building,17-05892176,09/05/2017,Front,,Open,REAR DOOR,Vacant,true,true,6814,S,CHAMPLAIN,AVE,60637,1181739.64928895,1859975.98047392,20,3,42,41.77100443437854,-87.60936032402141,"(41.77100443437854, -87.60936032402141)"
Vacant/Abandoned Building,17-05905508,09/05/2017,Front,,Boarded,,Vacant,false,true,3456,W,JACKSON,BLVD,60624,1153363.55538864,1898474.13460939,28,11,27,41.87725680902728,-87.71235727844824,"(41.87725680902728, -87.71235727844824)"
Vacant/Abandoned Building,17-05902827,09/05/2017,Front,,Open,FRONT AND BACK,Vacant,false,false,11636,S,ADA,ST,60643,1169421.35632459,1827595.31520876,34,5,53,41.682422814278134,-87.65544926811336,"(41.682422814278134, -87.65544926811336)"
Vacant/Abandoned Building,17-05892482,09/05/2017,Rear,,Open,REAR,Vacant,false,false,620,N,MONTICELLO,AVE,60624,1151941.11726807,1903890.01813123,27,11,23,41.89214668308404,-87.71743738488281,"(41.89214668308404, -87.71743738488281)"
Vacant/Abandoned Building,17-05900292,09/05/2017,,,,,,,,11845,S,LA SALLE,ST,60628,1177388.67579803,1826403.67020295,34,5,53,41.678977031214785,-87.62632001779299,"(41.678977031214785, -87.62632001779299)"
Vacant/Abandoned Building,17-05899629,09/05/2017,Rear,,Boarded,,Vacant,false,false,8748,S,BUFFALO,AVE,60617,1199560.96892087,1847589.44767486,10,4,46,41.73658474589207,-87.54445158594658,"(41.73658474589207, -87.54445158594658)"
Vacant/Abandoned Building,17-05895280,09/05/2017,Front,,Open,ALL AROUND,Vacant,false,true,9557,S,WALLACE,ST,60628,1173985.0694145,1841499.54898272,21,22,73,41.72047835539892,-87.63833264083253,"(41.72047835539892, -87.63833264083253)"
Vacant/Abandoned Building,17-05920979,09/06/2017,Front,,Open,,Vacant,false,false,12638,S,HARVARD,AVE,60628,1176257.21169838,1821117.94640789,9,5,53,41.664497569239074,-87.63061938821174,"(41.664497569239074, -87.63061938821174)"
Vacant/Abandoned Building,17-05925784,09/06/2017,Front,,Open,,Vacant,false,false,10524,S,MARYLAND,AVE,60628,1183768.46487305,1835351.98011116,9,5,50,41.70338635108535,-87.60268981089654,"(41.70338635108535, -87.60268981089654)"
Vacant/Abandoned Building,17-05922410,09/06/2017,,,,,,,,7433,S,CHAMPLAIN,AVE,60619,1181850.85701184,1855870.1400307,6,3,69,41.75973502356556,-87.60907940743259,"(41.75973502356556, -87.60907940743259)"
Vacant/Abandoned Building,17-05930372,09/06/2017,Front,,Open,,Vacant,true,false,6120,S,HERMITAGE,AVE,60636,1165729.7938831,1864066.67852465,15,7,67,41.78258467000677,-87.66793049626857,"(41.78258467000677, -87.66793049626857)"
Vacant/Abandoned Building,17-05917418,09/06/2017,,,,,,,,6141,S,PRAIRIE,AVE,60637,1179093.90988131,1864341.43248817,20,3,40,41.78304438318284,-87.61892561351485,"(41.78304438318284, -87.61892561351485)"
Vacant/Abandoned Building,17-05927542,09/06/2017,Front,,Open,FRONT,Vacant,false,false,1301,W,97TH,ST,60643,1169354.16768126,1840594.26871065,21,22,73,41.7180954678174,-87.6553206164677,"(41.7180954678174, -87.6553206164677)"
Vacant/Abandoned Building,17-05927599,09/06/2017,Front,,Open,ALL OVER,Vacant,false,true,3022,E,81ST,ST,60617,1197809.71889222,1851844.34320126,7,4,46,41.748304370445034,-87.55072567587095,"(41.748304370445034, -87.55072567587095)"
Vacant/Abandoned Building,17-05926176,09/06/2017,Rear,,Open,ALL AROUND,Vacant,false,false,1042,W,108TH,ST,60643,1171165.15810865,1833191.26227797,34,22,75,41.6977411638233,-87.64890315523313,"(41.6977411638233, -87.64890315523313)"
Vacant/Abandoned Building,17-05925681,09/06/2017,Front,,Open,ALL AROUND,Vacant,false,true,11412,S,CALUMET,AVE,60628,1180616.51107985,1829303.3339182,9,5,49,41.68686083432975,-87.61441635863576,"(41.68686083432975, -87.61441635863576)"
Vacant/Abandoned Building,17-05925673,09/06/2017,Front,,Open,HALF WAY BOARDED UP BUT THERE IS A BUNCH OF GARBAGE AND OLD FURNITURE EVERYWHERE--HIGH GRASS,Vacant,false,true,501,W,81ST,ST,60620,1174360.28308977,1851202.67841433,21,6,44,41.74709671052951,-87.63667065552379,"(41.74709671052951, -87.63667065552379)"
Vacant/Abandoned Building,17-05949470,09/07/2017,Rear,,Open,REAR BASEMENT DOOR,Vacant,false,true,7315,S,EMERALD,AVE,60621,1172566.70998579,1856366.45036603,6,7,68,41.761306415907704,-87.64309097073668,"(41.761306415907704, -87.64309097073668)"
Vacant/Abandoned Building,17-05952262,09/07/2017,Front,,Open,,Vacant,false,false,6403,S,JUSTINE,ST,60636,1167105.7877969,1862267.25797842,16,7,67,41.777617503675785,-87.66293712487905,"(41.777617503675785, -87.66293712487905)"
Vacant/Abandoned Building,17-05948575,09/07/2017,Front,,Open,FRONT,Vacant,false,false,6440,S,HOYNE,AVE,60636,1163469.89489796,1861925.60930833,16,7,67,41.77675698204434,-87.67627595688535,"(41.77675698204434, -87.67627595688535)"
Vacant/Abandoned Building,17-05946709,09/07/2017,Front,,Boarded,N,Vacant,false,false,1648,E,85TH,PL,60617,1188736.26580232,1848616.02041414,8,4,45,41.73966719769481,-87.58407631359542,"(41.73966719769481, -87.58407631359542)"
Vacant/Abandoned Building,17-05948341,09/07/2017,Rear,,Open,REAR,Vacant,false,,7717,S,SANGAMON,ST,60620,1171312.52341059,1853662.8050741,17,6,71,41.75391479198981,-87.64776662304895,"(41.75391479198981, -87.64776662304895)"
Vacant/Abandoned Building,17-05948774,09/07/2017,Front,,Open,,Vacant,false,false,8725,S,EMERALD,AVE,60620,1172835.49170149,1846957.60072947,21,22,71,41.73548139686219,-87.64238278262975,"(41.73548139686219, -87.64238278262975)"
Vacant/Abandoned Building,17-05951077,09/07/2017,Front,,Open,NOT SURE,Vacant,false,true,7943,S,ADA,ST,60620,1168709.883825,1852045.9307,21,6,71,41.749534384131486,-87.65735096398754,"(41.749534384131486, -87.65735096398754)"
Vacant/Abandoned Building,17-05964097,09/08/2017,Front,,Open,,Vacant,false,false,10432,S,MARYLAND,AVE,60628,1183749.99996672,1835962.71007693,9,5,50,41.70506270128899,-87.60273845228103,"(41.70506270128899, -87.60273845228103)"
Vacant/Abandoned Building,17-05964105,09/08/2017,Front,,Open,,Vacant,false,false,10434,S,MARYLAND,AVE,60628,1183750.39996672,1835949.21007693,9,5,50,41.70502564627324,-87.60273740694221,"(41.70502564627324, -87.60273740694221)"
Vacant/Abandoned Building,17-05973842,09/08/2017,Front,,Open,,Vacant,false,false,12243,S,AVENUE O,,60633,1201027.31143125,1824262.35061792,10,4,55,41.672536175853836,-87.53986695030414,"(41.672536175853836, -87.53986695030414)"
Vacant/Abandoned Building,17-05972705,09/08/2017,Rear,,Open,REAR,Vacant,false,true,8044,S,MARYLAND,AVE,60619,1183299.61837748,1851845.93587954,8,6,44,41.748658597986974,-87.6038948134656,"(41.748658597986974, -87.6038948134656)"
Vacant/Abandoned Building,17-05965090,09/08/2017,Front,,Boarded,CLOSED,Vacant,false,false,11602,S,VINCENNES,AVE,60643,1165864.54112174,1827923.64431277,34,22,75,41.68339986702778,-87.66846009789879,"(41.68339986702778, -87.66846009789879)"
Vacant/Abandoned Building,17-05974214,09/08/2017,Rear,,Open,FRONT AND REAR,Vacant,false,false,9260,S,CALUMET,AVE,60619,1180207.66653206,1843667.53811423,9,6,49,41.72628747847757,-87.61547470900173,"(41.72628747847757, -87.61547470900173)"
Vacant/Abandoned Building,17-05964505,09/08/2017,,,,,,,,3123,W,AUGUSTA,BLVD,60622,1155326.63391524,1906489.18428685,26,12,23,41.89921167876261,-87.70493385919565,"(41.89921167876261, -87.70493385919565)"
Vacant/Abandoned Building,17-05971723,09/08/2017,Rear,,Boarded,NONE,Vacant,false,false,6125,S,JUSTINE,ST,60636,1167054.61048079,1864107.424429,16,7,67,41.78266824621993,-87.66307215863996,"(41.78266824621993, -87.66307215863996)"
Vacant/Abandoned Building,17-05973953,09/08/2017,,,,,,,,4711,W,HARRISON,ST,60644,1145073.49970577,1896935.47388335,24,11,25,41.873195092445876,-87.74283519261733,"(41.873195092445876, -87.74283519261733)"
Vacant/Abandoned Building,17-05996762,09/09/2017,Front,,Open,FRONT AND SIDE,Vacant,false,true,1331,S,KOSTNER,AVE,60623,1147261.27689988,1893466.43990056,24,10,29,41.86363406022002,-87.73489150850116,"(41.86363406022002, -87.73489150850116)"
Vacant/Abandoned Building,17-05997746,09/09/2017,Rear,,Open,BACK,Vacant,false,false,8048,S,VERNON,AVE,60619,1180641.01531128,1851738.3223196,6,6,44,41.7484247299606,-87.6136401001298,"(41.7484247299606, -87.6136401001298)"
Vacant/Abandoned Building,17-05996459,09/09/2017,Front,,Open,BASEMENT  DOOR,Vacant,false,false,6710,S,CARPENTER,ST,60621,1170469.27368199,1860320.12051327,16,7,68,41.7722017072254,-87.6506632232846,"(41.7722017072254, -87.6506632232846)"
Vacant/Abandoned Building,17-05984423,09/09/2017,Front,,Open,"SIDE WINDOW, 1ST FLOOR",Vacant,false,false,8738,S,WABASH,AVE,60619,1178238.12038827,1847072.70017397,9,6,44,41.73567651669671,-87.62258628039501,"(41.73567651669671, -87.62258628039501)"
Vacant/Abandoned Building,17-05985372,09/09/2017,Rear,,Open,,Vacant,false,false,9526,S,LOWE,AVE,60628,1173648.27368944,1841698.18040854,21,22,73,41.721030882446485,-87.63956037538928,"(41.721030882446485, -87.63956037538928)"
Vacant/Abandoned Building,17-05989119,09/09/2017,Front,,Open,SIDE,Vacant,false,false,3416,W,GRENSHAW,ST,60624,1153769.07477431,1894848.38012588,24,11,29,41.86729928878203,-87.71096484361267,"(41.86729928878203, -87.71096484361267)"
Vacant/Abandoned Building,17-06022139,09/10/2017,Rear,,Open,,Vacant,false,false,5004,S,RACINE,AVE,60609,1169168.93797573,1871605.63922545,20,9,61,41.803198722304025,-87.65510352307076,"(41.803198722304025, -87.65510352307076)"
Vacant/Abandoned Building,17-06029054,09/10/2017,Rear,,Open,BACK,Vacant,false,true,4738,W,MONROE,ST,60644,1144816.55068475,1899146.42200254,28,11,25,41.87926705085061,-87.74372282457169,"(41.87926705085061, -87.74372282457169)"
Vacant/Abandoned Building,17-06015381,09/10/2017,Front,,Open,FRONT DOOR OPEN,Vacant,false,false,9220,S,UNIVERSITY,AVE,60619,1185488.38942767,1844075.91511343,8,4,47,41.72728563678214,-87.5961183617382,"(41.72728563678214, -87.5961183617382)"
Vacant/Abandoned Building,17-06041436,09/11/2017,,,,,,,,6460,S,KENWOOD,AVE,60637,1186179.95133162,1862425.6282121,20,3,42,41.77762276049863,-87.59300671341538,"(41.77762276049863, -87.59300671341538)"
Vacant/Abandoned Building,17-06047540,09/11/2017,Front,,Open,FRONT/REAR,Vacant,false,false,5422,S,KOSTNER,AVE,60632,1147951.19542781,1868294.01611817,23,8,62,41.79454420069924,-87.73300457381409,"(41.79454420069924, -87.73300457381409)"
Vacant/Abandoned Building,17-06042725,09/11/2017,Front,,Open,REAR BASEMENT,Vacant,false,false,6460,S,KENWOOD,AVE,60637,1186179.95133162,1862425.6282121,20,3,42,41.77762276049863,-87.59300671341538,"(41.77762276049863, -87.59300671341538)"
Vacant/Abandoned Building,17-06037987,09/11/2017,Front,,Open,,Vacant,false,false,6926,S,PEORIA,ST,60621,1171500.97480889,1858915.32286876,6,7,68,41.768324237541314,-87.64692241993983,"(41.768324237541314, -87.64692241993983)"
Vacant/Abandoned Building,17-06039572,09/11/2017,,,,,,,,2037,W,SCHOOL,ST,60618,1162073.92019109,1921906.02841007,32,19,5,41.94137825145453,-87.67971963484122,"(41.94137825145453, -87.67971963484122)"
Vacant/Abandoned Building,17-06050215,09/11/2017,Front,,Open,FRONT DOOR,Vacant,false,true,11604,S,VINCENNES,AVE,60643,1165858.84112174,1827910.04431277,34,22,75,41.68336266695885,-87.66848134788854,"(41.68336266695885, -87.66848134788854)"
